WAMP,Brand,Product,Wholesaler,Package,UPC,Parent Chain,Retail $,2 for $,Market
Value,Pabst,Pabst 18/12C,Henry J. Lee Reyes,18/12C,22100001572,Buck Magement (Blue Water),17.49,,1 · Charleston
Value,Pabst,Pabst 18/12C,Henry J. Lee Reyes,18/12C,22100001572,Dollar General,15.5,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 18/12C SC,Southern Crown Partners,18/12C SC,18200967214,Circle K,21.49,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 18/12C SC,Southern Crown Partners,18/12C SC,18200967214,Refuel Market,22.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 18/12C SC,Southern Crown Partners,18/12C SC,18200967214,GPM Southeast,20.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 18/12C SC,Southern Crown Partners,18/12C SC,18200967214,7-Eleven,23.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 18/12C SC,Southern Crown Partners,18/12C SC,18200967214,Spinx,21.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 18/12C SC,Southern Crown Partners,18/12C SC,18200967214,Parkers,21.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 18/12C SC,Southern Crown Partners,18/12C SC,18200967214,Enmark,21.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 18/12C SC,Southern Crown Partners,18/12C SC,18200967214,Buck Magement (Blue Water),23.49,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 18/12C SC,Southern Crown Partners,18/12C SC,18200967214,Dollar General,16.95,,1 · Charleston
Core,Bud Light,Bud Light 24/12C,Southern Crown Partners,24/12C,18200531682,Circle K,24.49,,1 · Charleston
Core,Bud Light,Bud Light 24/12C,Southern Crown Partners,24/12C,18200531682,Refuel Market,25.99,,1 · Charleston
Core,Bud Light,Bud Light 24/12C,Southern Crown Partners,24/12C,18200531682,GPM Southeast,25.99,,1 · Charleston
Core,Bud Light,Bud Light 24/12C,Southern Crown Partners,24/12C,18200531682,7-Eleven,26.49,,1 · Charleston
Core,Bud Light,Bud Light 24/12C,Southern Crown Partners,24/12C,18200531682,Spinx,24.99,,1 · Charleston
Core,Bud Light,Bud Light 24/12C,Southern Crown Partners,24/12C,18200531682,Parkers,24.99,,1 · Charleston
Core,Bud Light,Bud Light 24/12C,Southern Crown Partners,24/12C,18200531682,Enmark,24.99,,1 · Charleston
Core,Bud Light,Bud Light 24/12C,Southern Crown Partners,24/12C,18200531682,Buck Magement (Blue Water),27.99,,1 · Charleston
Core,Bud Light,Bud Light 24/12C,Southern Crown Partners,24/12C,18200531682,Dollar General,26.4,,1 · Charleston
Core,Coors,Coors Light 24/12C,Henry J. Lee Reyes,24/12C,71990316006,Circle K,24.49,,1 · Charleston
Core,Coors,Coors Light 24/12C,Henry J. Lee Reyes,24/12C,71990316006,Refuel Market,25.99,,1 · Charleston
Core,Coors,Coors Light 24/12C,Henry J. Lee Reyes,24/12C,71990316006,GPM Southeast,24.99,,1 · Charleston
Core,Coors,Coors Light 24/12C,Henry J. Lee Reyes,24/12C,71990316006,7-Eleven,26.49,,1 · Charleston
Core,Coors,Coors Light 24/12C,Henry J. Lee Reyes,24/12C,71990316006,Spinx,24.99,,1 · Charleston
Core,Coors,Coors Light 24/12C,Henry J. Lee Reyes,24/12C,71990316006,Parkers,24.99,,1 · Charleston
Core,Coors,Coors Light 24/12C,Henry J. Lee Reyes,24/12C,71990316006,Enmark,24.99,,1 · Charleston
Core,Coors,Coors Light 24/12C,Henry J. Lee Reyes,24/12C,71990316006,Buck Magement (Blue Water),27.99,,1 · Charleston
Core,Coors,Coors Light 24/12C,Henry J. Lee Reyes,24/12C,71990316006,Dollar General,24.9,,1 · Charleston
Core,Yuengling,Yuengling Traditional Lager 24/12C,Henry J. Lee Reyes,24/12C,89924880073,Circle K,24.49,,1 · Charleston
Core,Yuengling,Yuengling Traditional Lager 24/12C,Henry J. Lee Reyes,24/12C,89924880073,Refuel Market,27.49,,1 · Charleston
Core,Yuengling,Yuengling Traditional Lager 24/12C,Henry J. Lee Reyes,24/12C,89924880073,GPM Southeast,24.99,,1 · Charleston
Core,Yuengling,Yuengling Traditional Lager 24/12C,Henry J. Lee Reyes,24/12C,89924880073,7-Eleven,26.49,,1 · Charleston
Core,Yuengling,Yuengling Traditional Lager 24/12C,Henry J. Lee Reyes,24/12C,89924880073,Spinx,24.99,,1 · Charleston
Core,Yuengling,Yuengling Traditional Lager 24/12C,Henry J. Lee Reyes,24/12C,89924880073,Parkers,24.99,,1 · Charleston
Core,Yuengling,Yuengling Traditional Lager 24/12C,Henry J. Lee Reyes,24/12C,89924880073,Enmark,24.99,,1 · Charleston
Core,Yuengling,Yuengling Traditional Lager 24/12C,Henry J. Lee Reyes,24/12C,89924880073,Buck Magement (Blue Water),27.99,,1 · Charleston
Core,Yuengling,Yuengling Traditional Lager 24/12C,Henry J. Lee Reyes,24/12C,89924880073,Dollar General,27.15,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 24/12C,Southern Crown Partners,24/12C,18200967153,Circle K,26.49,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 24/12C,Southern Crown Partners,24/12C,18200967153,Refuel Market,28.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 24/12C,Southern Crown Partners,24/12C,18200967153,GPM Southeast,26.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 24/12C,Southern Crown Partners,24/12C,18200967153,7-Eleven,28.49,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 24/12C,Southern Crown Partners,24/12C,18200967153,Spinx,25.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 24/12C,Southern Crown Partners,24/12C,18200967153,Parkers,26.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 24/12C,Southern Crown Partners,24/12C,18200967153,Enmark,25.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 24/12C,Southern Crown Partners,24/12C,18200967153,Buck Magement (Blue Water),29.49,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 24/12C,Southern Crown Partners,24/12C,18200967153,Dollar General,27.55,,1 · Charleston
Premium,Heineken,Heineken 24/12C,Southern Crown Partners,24/12C,72890000279,Buck Magement (Blue Water),33.19,,1 · Charleston
Premium,Modelo,Modelo 24/12C,Henry J. Lee Reyes,24/12C,80660957104,Circle K,32.99,,1 · Charleston
Premium,Modelo,Modelo 24/12C,Henry J. Lee Reyes,24/12C,80660957104,Refuel Market,35.99,,1 · Charleston
Premium,Modelo,Modelo 24/12C,Henry J. Lee Reyes,24/12C,80660957104,GPM Southeast,32.99,,1 · Charleston
Premium,Modelo,Modelo 24/12C,Henry J. Lee Reyes,24/12C,80660957104,7-Eleven,31.99,,1 · Charleston
Premium,Modelo,Modelo 24/12C,Henry J. Lee Reyes,24/12C,80660957104,Spinx,29.99,,1 · Charleston
Premium,Modelo,Modelo 24/12C,Henry J. Lee Reyes,24/12C,80660957104,Parkers,30.99,,1 · Charleston
Premium,Modelo,Modelo 24/12C,Henry J. Lee Reyes,24/12C,80660957104,Enmark,30.99,,1 · Charleston
Premium,Modelo,Modelo 24/12C,Henry J. Lee Reyes,24/12C,80660957104,Buck Magement (Blue Water),33.19,,1 · Charleston
Premium,Modelo,Modelo 24/12C,Henry J. Lee Reyes,24/12C,80660957104,Dollar General,27.75,,1 · Charleston
Value,Busch,Busch Ice 24/12C,Southern Crown Partners,24/12C,18200661686,Circle K,19.49,,1 · Charleston
Value,Busch,Busch Ice 24/12C,Southern Crown Partners,24/12C,18200661686,Refuel Market,19.49,,1 · Charleston
Value,Busch,Busch Ice 24/12C,Southern Crown Partners,24/12C,18200661686,7-Eleven,22.49,,1 · Charleston
Value,Busch,Busch Ice 24/12C,Southern Crown Partners,24/12C,18200661686,Dollar General,15.65,,1 · Charleston
Value,Busch Light,Busch Light 24/12C,Southern Crown Partners,24/12C,18200861673,Circle K,20.99,,1 · Charleston
Value,Busch Light,Busch Light 24/12C,Southern Crown Partners,24/12C,18200861673,Refuel Market,20.99,,1 · Charleston
Value,Busch Light,Busch Light 24/12C,Southern Crown Partners,24/12C,18200861673,GPM Southeast,20.99,,1 · Charleston
Value,Busch Light,Busch Light 24/12C,Southern Crown Partners,24/12C,18200861673,7-Eleven,22.49,,1 · Charleston
Value,Busch Light,Busch Light 24/12C,Southern Crown Partners,24/12C,18200861673,Spinx,20.99,,1 · Charleston
Value,Busch Light,Busch Light 24/12C,Southern Crown Partners,24/12C,18200861673,Parkers,20.99,,1 · Charleston
Value,Busch Light,Busch Light 24/12C,Southern Crown Partners,24/12C,18200861673,Enmark,20.49,,1 · Charleston
Value,Busch Light,Busch Light 24/12C,Southern Crown Partners,24/12C,18200861673,Buck Magement (Blue Water),22.99,,1 · Charleston
Value,Busch Light,Busch Light 24/12C,Southern Crown Partners,24/12C,18200861673,Dollar General,21.55,,1 · Charleston
Value,Miller Ice House,Icehouse 24/12C,Henry J. Lee Reyes,24/12C,34100623067,Circle K,18.99,,1 · Charleston
Value,Miller Ice House,Icehouse 24/12C,Henry J. Lee Reyes,24/12C,34100623067,GPM Southeast,20.99,,1 · Charleston
Value,Miller Ice House,Icehouse 24/12C,Henry J. Lee Reyes,24/12C,34100623067,7-Eleven,22.49,,1 · Charleston
Value,Miller Ice House,Icehouse 24/12C,Henry J. Lee Reyes,24/12C,34100623067,Dollar General,20.9,,1 · Charleston
Value,Miller High Life,Miller High Life 24/12C,Henry J. Lee Reyes,24/12C,34100013066,Circle K,20.99,,1 · Charleston
Value,Miller High Life,Miller High Life 24/12C,Henry J. Lee Reyes,24/12C,34100013066,7-Eleven,22.49,,1 · Charleston
Value,Miller High Life,Miller High Life 24/12C,Henry J. Lee Reyes,24/12C,34100013066,Dollar General,20.25,,1 · Charleston
Value,Natural,Natural Light 24/12C,Southern Crown Partners,24/12C,18200151682,Circle K,20.99,,1 · Charleston
Value,Natural,Natural Light 24/12C,Southern Crown Partners,24/12C,18200151682,Refuel Market,20.99,,1 · Charleston
Value,Natural,Natural Light 24/12C,Southern Crown Partners,24/12C,18200151682,GPM Southeast,20.99,,1 · Charleston
Value,Natural,Natural Light 24/12C,Southern Crown Partners,24/12C,18200151682,7-Eleven,22.49,,1 · Charleston
Value,Natural,Natural Light 24/12C,Southern Crown Partners,24/12C,18200151682,Spinx,20.99,,1 · Charleston
Value,Natural,Natural Light 24/12C,Southern Crown Partners,24/12C,18200151682,Parkers,20.99,,1 · Charleston
Value,Natural,Natural Light 24/12C,Southern Crown Partners,24/12C,18200151682,Enmark,20.49,,1 · Charleston
Value,Natural,Natural Light 24/12C,Southern Crown Partners,24/12C,18200151682,Buck Magement (Blue Water),22.99,,1 · Charleston
Value,Natural,Natural Light 24/12C,Southern Crown Partners,24/12C,18200151682,Dollar General,21.55,,1 · Charleston
Premium,Corona,Coronita Extra 24/7B,Henry J. Lee Reyes,24/7B,80660954080,Circle K,25.99,,1 · Charleston
Premium,Corona,Coronita Extra 24/7B,Henry J. Lee Reyes,24/7B,80660954080,Refuel Market,29.99,,1 · Charleston
Premium,Corona,Coronita Extra 24/7B,Henry J. Lee Reyes,24/7B,80660954080,GPM Southeast,24.99,,1 · Charleston
Premium,Corona,Coronita Extra 24/7B,Henry J. Lee Reyes,24/7B,80660954080,7-Eleven,27.99,,1 · Charleston
Premium,Corona,Coronita Extra 24/7B,Henry J. Lee Reyes,24/7B,80660954080,Spinx,26.99,,1 · Charleston
Premium,Corona,Coronita Extra 24/7B,Henry J. Lee Reyes,24/7B,80660954080,Parkers,26.99,,1 · Charleston
Premium,Corona,Coronita Extra 24/7B,Henry J. Lee Reyes,24/7B,80660954080,Enmark,25.49,,1 · Charleston
Premium,Corona,Coronita Extra 24/7B,Henry J. Lee Reyes,24/7B,80660954080,Buck Magement (Blue Water),27.59,,1 · Charleston
Premium,Corona,Coronita Extra 24/7B,Henry J. Lee Reyes,24/7B,80660954080,Dollar General,18.5,,1 · Charleston
Premium,Modelo,Modelo Modelito 24/7B,Henry J. Lee Reyes,24/7B,33544000212,Circle K,25.99,,1 · Charleston
Premium,Modelo,Modelo Modelito 24/7B,Henry J. Lee Reyes,24/7B,33544000212,Refuel Market,29.99,,1 · Charleston
Premium,Modelo,Modelo Modelito 24/7B,Henry J. Lee Reyes,24/7B,33544000212,GPM Southeast,24.99,,1 · Charleston
Premium,Modelo,Modelo Modelito 24/7B,Henry J. Lee Reyes,24/7B,33544000212,7-Eleven,27.99,,1 · Charleston
Premium,Modelo,Modelo Modelito 24/7B,Henry J. Lee Reyes,24/7B,33544000212,Spinx,26.99,,1 · Charleston
Premium,Modelo,Modelo Modelito 24/7B,Henry J. Lee Reyes,24/7B,33544000212,Parkers,25.99,,1 · Charleston
Premium,Modelo,Modelo Modelito 24/7B,Henry J. Lee Reyes,24/7B,33544000212,Enmark,25.49,,1 · Charleston
Premium,Modelo,Modelo Modelito 24/7B,Henry J. Lee Reyes,24/7B,33544000212,Buck Magement (Blue Water),27.59,,1 · Charleston
Beyond Beer,Twisted Tea,Twisted Tea 3/24C,Southern Crown Partners,3/24C,87692009832,Circle K,9.99,,1 · Charleston
Beyond Beer,Twisted Tea,Twisted Tea 3/24C,Southern Crown Partners,3/24C,87692009832,Refuel Market,10.89,,1 · Charleston
Beyond Beer,Twisted Tea,Twisted Tea 3/24C,Southern Crown Partners,3/24C,87692009832,GPM Southeast,10.99,,1 · Charleston
Beyond Beer,Twisted Tea,Twisted Tea 3/24C,Southern Crown Partners,3/24C,87692009832,Spinx,9.99,,1 · Charleston
Beyond Beer,Twisted Tea,Twisted Tea 3/24C,Southern Crown Partners,3/24C,87692009832,Buck Magement (Blue Water),11.69,,1 · Charleston
Core,Miller,Miller Lite 3/24C,Henry J. Lee Reyes,3/24C,34100576639,Circle K,8.49,,1 · Charleston
Core,Miller,Miller Lite 3/24C,Henry J. Lee Reyes,3/24C,34100576639,Refuel Market,8.69,,1 · Charleston
Core,Miller,Miller Lite 3/24C,Henry J. Lee Reyes,3/24C,34100576639,GPM Southeast,7.99,,1 · Charleston
Core,Miller,Miller Lite 3/24C,Henry J. Lee Reyes,3/24C,34100576639,7-Eleven,8.49,,1 · Charleston
Core,Miller,Miller Lite 3/24C,Henry J. Lee Reyes,3/24C,34100576639,Spinx,8.99,,1 · Charleston
Core,Miller,Miller Lite 3/24C,Henry J. Lee Reyes,3/24C,34100576639,Enmark,8.49,,1 · Charleston
Core,Miller,Miller Lite 3/24C,Henry J. Lee Reyes,3/24C,34100576639,Buck Magement (Blue Water),9.59,,1 · Charleston
Core,Miller,Miller Lite 3/24C,Henry J. Lee Reyes,3/24C,34100576639,Dollar General,7.2,,1 · Charleston
Premium,Heineken,Heineken 3/24C,Southern Crown Partners,3/24C,72890006448,Circle K,7.49,,1 · Charleston
Premium,Heineken,Heineken 3/24C,Southern Crown Partners,3/24C,72890006448,Refuel Market,8.79,,1 · Charleston
Premium,Heineken,Heineken 3/24C,Southern Crown Partners,3/24C,72890006448,GPM Southeast,6.99,,1 · Charleston
Premium,Heineken,Heineken 3/24C,Southern Crown Partners,3/24C,72890006448,7-Eleven,7.49,,1 · Charleston
Premium,Heineken,Heineken 3/24C,Southern Crown Partners,3/24C,72890006448,Spinx,6.99,,1 · Charleston
Premium,Heineken,Heineken 3/24C,Southern Crown Partners,3/24C,72890006448,Buck Magement (Blue Water),8.19,,1 · Charleston
Premium,Modelo,Modelo 3/24C,Henry J. Lee Reyes,3/24C,80660957746,Circle K,10.99,,1 · Charleston
Premium,Modelo,Modelo 3/24C,Henry J. Lee Reyes,3/24C,80660957746,Refuel Market,12.49,,1 · Charleston
Premium,Modelo,Modelo 3/24C,Henry J. Lee Reyes,3/24C,80660957746,GPM Southeast,10.99,,1 · Charleston
Premium,Modelo,Modelo 3/24C,Henry J. Lee Reyes,3/24C,80660957746,7-Eleven,10.99,,1 · Charleston
Premium,Modelo,Modelo 3/24C,Henry J. Lee Reyes,3/24C,80660957746,Spinx,10.49,,1 · Charleston
Premium,Modelo,Modelo 3/24C,Henry J. Lee Reyes,3/24C,80660957746,Buck Magement (Blue Water),12.79,,1 · Charleston
Premium,Modelo,Modelo 3/24C,Henry J. Lee Reyes,3/24C,80660957746,Dollar General,9.3,,1 · Charleston
Core,Bud Light,Bud Light 3/25C,Southern Crown Partners,3/25C,18200219863,Circle K,8.49,,1 · Charleston
Core,Bud Light,Bud Light 3/25C,Southern Crown Partners,3/25C,18200219863,Refuel Market,8.69,,1 · Charleston
Core,Bud Light,Bud Light 3/25C,Southern Crown Partners,3/25C,18200219863,GPM Southeast,7.99,,1 · Charleston
Core,Bud Light,Bud Light 3/25C,Southern Crown Partners,3/25C,18200219863,7-Eleven,8.49,,1 · Charleston
Core,Bud Light,Bud Light 3/25C,Southern Crown Partners,3/25C,18200219863,Spinx,7.99,,1 · Charleston
Core,Bud Light,Bud Light 3/25C,Southern Crown Partners,3/25C,18200219863,Enmark,8.49,,1 · Charleston
Core,Bud Light,Bud Light 3/25C,Southern Crown Partners,3/25C,18200219863,Buck Magement (Blue Water),9.09,,1 · Charleston
Core,Bud Light,Bud Light 3/25C,Southern Crown Partners,3/25C,18200219863,Dollar General,7.6,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 3/25C,Southern Crown Partners,3/25C,18200249815,Circle K,9.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 3/25C,Southern Crown Partners,3/25C,18200249815,Refuel Market,10.89,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 3/25C,Southern Crown Partners,3/25C,18200249815,GPM Southeast,9.49,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 3/25C,Southern Crown Partners,3/25C,18200249815,7-Eleven,10.49,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 3/25C,Southern Crown Partners,3/25C,18200249815,Spinx,9.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 3/25C,Southern Crown Partners,3/25C,18200249815,Enmark,9.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 3/25C,Southern Crown Partners,3/25C,18200249815,Buck Magement (Blue Water),10.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 3/25C,Southern Crown Partners,3/25C,18200249815,Dollar General,10.25,,1 · Charleston
Value,Natural,Natural Light 3/25C,Southern Crown Partners,3/25C,18200219870,Circle K,7.49,,1 · Charleston
Value,Natural,Natural Light 3/25C,Southern Crown Partners,3/25C,18200219870,Refuel Market,6.29,,1 · Charleston
Value,Natural,Natural Light 3/25C,Southern Crown Partners,3/25C,18200219870,GPM Southeast,7.89,,1 · Charleston
Value,Natural,Natural Light 3/25C,Southern Crown Partners,3/25C,18200219870,7-Eleven,6.49,,1 · Charleston
Value,Natural,Natural Light 3/25C,Southern Crown Partners,3/25C,18200219870,Spinx,6.99,,1 · Charleston
Value,Natural,Natural Light 3/25C,Southern Crown Partners,3/25C,18200219870,Buck Magement (Blue Water),7.99,,1 · Charleston
Value,Natural,Natural Light 3/25C,Southern Crown Partners,3/25C,18200219870,Dollar General,7.1,,1 · Charleston
Premium,Heineken,Heineken 4/16C,Southern Crown Partners,4/16C,72890000835,Circle K,2.79,4.5,1 · Charleston
Premium,Heineken,Heineken 4/16C,Southern Crown Partners,4/16C,72890000835,Refuel Market,2.99,4.5,1 · Charleston
Premium,Heineken,Heineken 4/16C,Southern Crown Partners,4/16C,72890000835,GPM Southeast,2.89,5,1 · Charleston
Premium,Heineken,Heineken 4/16C,Southern Crown Partners,4/16C,72890000835,7-Eleven,2.39,4,1 · Charleston
Premium,Heineken,Heineken 4/16C,Southern Crown Partners,4/16C,72890000835,Spinx,2.79,5,1 · Charleston
Premium,Heineken,Heineken 4/16C,Southern Crown Partners,4/16C,72890000835,Enmark,2.79,,1 · Charleston
Premium,Heineken,Heineken 4/16C,Southern Crown Partners,4/16C,72890000835,Buck Magement (Blue Water),2.99,,1 · Charleston
Beyond Beer,Mikes,Mikes Hard Lemonade 6/11B,Henry J. Lee Reyes,6/11B,6.35985E+11,Circle K,13.49,,1 · Charleston
Beyond Beer,Mikes,Mikes Hard Lemonade 6/11B,Henry J. Lee Reyes,6/11B,6.35985E+11,Refuel Market,12.79,,1 · Charleston
Beyond Beer,Mikes,Mikes Hard Lemonade 6/11B,Henry J. Lee Reyes,6/11B,6.35985E+11,GPM Southeast,12.99,,1 · Charleston
Beyond Beer,Mikes,Mikes Hard Lemonade 6/11B,Henry J. Lee Reyes,6/11B,6.35985E+11,7-Eleven,12.49,,1 · Charleston
Beyond Beer,Mikes,Mikes Hard Lemonade 6/11B,Henry J. Lee Reyes,6/11B,6.35985E+11,Spinx,11.99,,1 · Charleston
Beyond Beer,Mikes,Mikes Hard Lemonade 6/11B,Henry J. Lee Reyes,6/11B,6.35985E+11,Parkers,14.99,,1 · Charleston
Beyond Beer,Mikes,Mikes Hard Lemonade 6/11B,Henry J. Lee Reyes,6/11B,6.35985E+11,Enmark,13.49,,1 · Charleston
Beyond Beer,Mikes,Mikes Hard Lemonade 6/11B,Henry J. Lee Reyes,6/11B,6.35985E+11,Buck Magement (Blue Water),14.99,,1 · Charleston
Beyond Beer,Mikes,Mikes Hard Lemonade 6/11B,Henry J. Lee Reyes,6/11B,6.35985E+11,Dollar General,11.5,,1 · Charleston
Beyond Beer,Smirnoff Ice,Smirnoff Ice 6/11B,Henry J. Lee Reyes,6/11B,82000723851,Circle K,13.99,,1 · Charleston
Beyond Beer,Smirnoff Ice,Smirnoff Ice 6/11B,Henry J. Lee Reyes,6/11B,82000723851,Refuel Market,12.79,,1 · Charleston
Beyond Beer,Smirnoff Ice,Smirnoff Ice 6/11B,Henry J. Lee Reyes,6/11B,82000723851,GPM Southeast,11.99,,1 · Charleston
Beyond Beer,Smirnoff Ice,Smirnoff Ice 6/11B,Henry J. Lee Reyes,6/11B,82000723851,7-Eleven,12.49,,1 · Charleston
Beyond Beer,Smirnoff Ice,Smirnoff Ice 6/11B,Henry J. Lee Reyes,6/11B,82000723851,Spinx,11.49,,1 · Charleston
Beyond Beer,Smirnoff Ice,Smirnoff Ice 6/11B,Henry J. Lee Reyes,6/11B,82000723851,Parkers,14.99,,1 · Charleston
Beyond Beer,Smirnoff Ice,Smirnoff Ice 6/11B,Henry J. Lee Reyes,6/11B,82000723851,Enmark,13.49,,1 · Charleston
Beyond Beer,Smirnoff Ice,Smirnoff Ice 6/11B,Henry J. Lee Reyes,6/11B,82000723851,Buck Magement (Blue Water),14.29,,1 · Charleston
Beyond Beer,Smirnoff Ice,Smirnoff Ice 6/11B,Henry J. Lee Reyes,6/11B,82000723851,Dollar General,11.5,,1 · Charleston
Super Premium,Stella Artois,Stella Artois 6/11B,Henry J. Lee Reyes,6/11B,7.8615E+11,Circle K,13.49,,1 · Charleston
Super Premium,Stella Artois,Stella Artois 6/11B,Henry J. Lee Reyes,6/11B,7.8615E+11,Refuel Market,14.19,,1 · Charleston
Super Premium,Stella Artois,Stella Artois 6/11B,Henry J. Lee Reyes,6/11B,7.8615E+11,GPM Southeast,13.99,,1 · Charleston
Super Premium,Stella Artois,Stella Artois 6/11B,Henry J. Lee Reyes,6/11B,7.8615E+11,7-Eleven,12.49,,1 · Charleston
Super Premium,Stella Artois,Stella Artois 6/11B,Henry J. Lee Reyes,6/11B,7.8615E+11,Spinx,12.99,,1 · Charleston
